statement national reference no: 922391, date: 31.08.2016, salesperiode: 01.08.2016-31.08.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Spotify;7 / 0,005 / 0,004;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Deezer;1 / 0,007 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;21 / 0,004 / 0,003;0,07
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Deezer;1 / 0,007 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;12 / 0,005 / 0,004;0,05
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;9 / 0,005 / 0,004;0,04
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;11 / 0,005 / 0,004;0,04
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;4 / 0,007 / 0,005;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Mondia Media;1 / 1,360 / 1,088;1,09
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;50 / 0,004 / 0,003;0,14
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Apple Music;2 / 0,002 / 0,001;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Spotify;13 / 0,004 / 0,004;0,05
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Rhapsody/Napster;1 / 0,008 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Rhapsody/Napster;1 / 0,008 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Amazon Prime;1 / 0,002 / 0,002;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Rhapsody/Napster;1 / 0,008 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Apple Music;1 / 0,006 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Rhapsody/Napster;1 / 0,008 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Deezer;1 / 0,007 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Rhapsody/Napster;2 / 0,008 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon Prime;2 / 0,002 / 0,002;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google Play Subscription;5 / 0,006 / 0,005;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Rhapsody/Napster;2 / 0,008 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Spotify;5 / 0,005 / 0,004;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;11 / 0,005 / 0,004;0,04
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Spotify;4 / 0,005 / 0,004;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Spotify;5 / 0,005 / 0,004;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;7 / 0,002 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;1 / 0,005 / 0,004;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;City Lights;Spotify;1 / 0,001 / 0,001;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Spotify;4 / 0,002 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Apple Music;2 / 0,012 / 0,010;0,02
CD 06266;OUTROADS;I Am Happy;Closer;Spotify;6 / 0,001 / 0,001;0,00
CD 06266;OUTROADS;I Am Happy;Good Company;Deezer;1 / 0,000 / 0,000;0,00
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;5 / 0,002 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Apple Music;1 / 0,012 / 0,010;0,01
CD 06266;OUTROADS;I Am Happy;La Da Die;Spotify;4 / 0,003 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;This Wine Is a Kiss;Spotify;5 / 0,002 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Spotify;3 / 0,003 / 0,003;0,01
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;7 / 0,002 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;8 / 0,003 / 0,002;0,02
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;8 / 0,002 / 0,001;0,01
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Spotify;5 / 0,002 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Spotify;3 / 0,003 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Google Play Subscription;2 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Apple Music;11 / 0,005 / 0,004;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;15 / 0,004 / 0,003;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Google Play Subscription;3 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;YouTube;4 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Google Play Subscription;5 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;YouTube;10 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Google Play Subscription;1 / 0,004 / 0,003;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;13 / 0,002 / 0,001;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;21 / 0,004 / 0,003;0,07
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Google Play Subscription;1 / 0,004 / 0,003;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;YouTube;17 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Google Play Subscription;13 / 0,004 / 0,003;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Rhapsody/Napster;1 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;YouTube;41 / 0,000 / 0,000;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Google Play Subscription;7 / 0,004 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Apple Music;10 / 0,001 / 0,001;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;19 / 0,004 / 0,003;0,05
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Google Play Subscription;3 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia; ;Google Play Music;1 / 4,460 / 3,568;3,57
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Apple Music;16 / 0,002 / 0,002;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;30 / 0,005 / 0,004;0,11
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Google Play Subscription;4 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;18 / 0,002 / 0,001;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;30 / 0,004 / 0,003;0,09
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Apple Music;19 / 0,004 / 0,003;0,06
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;28 / 0,004 / 0,003;0,09
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Apple Music;7 / 0,003 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;18 / 0,004 / 0,003;0,06
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Google Play Subscription;1 / 0,004 / 0,003;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Apple Music;10 / 0,002 / 0,001;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;16 / 0,004 / 0,003;0,05
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;43 / 0,004 / 0,003;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;iTunes;4 / 0,417 / 0,334;1,34
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;64 / 0,004 / 0,003;0,21
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Apple Music;4 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;28 / 0,004 / 0,004;0,10
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Google Play Subscription;1 / 0,004 / 0,003;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Apple Music;13 / 0,004 / 0,003;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;16 / 0,004 / 0,003;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Rhapsody/Napster;4 / 0,008 / 0,006;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;8 / 0,001 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Rhapsody/Napster;4 / 0,008 / 0,006;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;10 / 0,001 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Deezer;1 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Rhapsody/Napster;5 / 0,008 / 0,006;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;8 / 0,001 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Rhapsody/Napster;3 / 0,008 / 0,006;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;18 / 0,001 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;9 / 0,002 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Deezer;1 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;14 / 0,001 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Rhapsody/Napster;2 / 0,008 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Apple Music;6 / 0,010 / 0,008;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Google Play Subscription;1 / 0,005 / 0,004;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;15 / 0,001 / 0,001;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;10 / 0,001 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Rhapsody/Napster;2 / 0,008 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;15 / 0,002 / 0,002;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Rhapsody/Napster;3 / 0,008 / 0,006;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Apple Music;7 / 0,007 / 0,005;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Google Play Subscription;1 / 0,005 / 0,004;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;23 / 0,001 / 0,001;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Rhapsody/Napster;1 / 0,008 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;11 / 0,002 / 0,002;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Rhapsody/Napster;2 / 0,008 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;YouTube;3 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Rhapsody/Napster;1 / 0,008 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Apple Music;3 / 0,005 / 0,004;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Rhapsody/Napster;8 / 0,008 / 0,006;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Apple Music;1 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;7 / 0,002 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Deezer;1 / 0,007 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Rhapsody/Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;8tracks;34 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;56 / 0,004 / 0,003;0,19
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;simfy;1 / 0,026 / 0,021;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Apple Music;10 / 0,003 / 0,003;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;52 / 0,005 / 0,004;0,19
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Amazon;1 / 0,590 / 0,472;0,47
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Apple Music;16 / 0,004 / 0,003;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;simfy;1 / 0,026 / 0,021;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Apple Music;14 / 0,003 / 0,003;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;43 / 0,004 / 0,003;0,15
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Apple Music;3 / 0,004 / 0,003;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;26 / 0,004 / 0,003;0,08
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Apple Music;5 / 0,004 / 0,003;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Rhapsody/Napster;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;48 / 0,003 / 0,003;0,13
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Apple Music;25 / 0,003 / 0,002;0,06
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;8tracks;9 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;simfy;1 / 0,026 / 0,021;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Apple Music;9 / 0,003 / 0,002;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Apple Music;11 / 0,003 / 0,003;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Apple Music;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;114 / 0,004 / 0,003;0,38
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;simfy;1 / 0,026 / 0,021;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;8tracks;482 / 0,000 / 0,000;0,08
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Amazon Prime;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;10 / 0,011 / 0,008;0,08
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;343 / 0,004 / 0,003;1,04
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;simfy;1 / 0,026 / 0,021;0,02
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 4,060 / 3,248;3,25
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;simfy;1 / 0,026 / 0,021;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;8tracks;116 / 0,000 / 0,000;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;4 / 0,009 / 0,007;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;simfy;1 / 0,026 / 0,021;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;21 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;79 / 0,005 / 0,004;0,34
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Apple Music;1 / 0,003 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;28 / 0,004 / 0,003;0,09
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;74 / 0,004 / 0,003;0,23
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;22 / 0,008 / 0,006;0,14
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;2 / 0,004 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Google Play Scan;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;8 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Google Play Subscription;2 / 0,005 / 0,004;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;YouTube;8 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;YouTube;8 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Deezer;1 / 0,003 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;YouTube;8 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;YouTube;8 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;8 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Google Play Scan;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;8 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;2 / 0,004 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Google Play Scan;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;18 / 0,000 / 0,000;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;36 / 0,000 / 0,000;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;2 / 0,004 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Apple Music;1 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;3 / 0,005 / 0,004;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;1 / 0,005 / 0,004;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Apple Music;9 / 0,007 / 0,006;0,05
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;32 / 0,003 / 0,002;0,08
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;1 / 0,005 / 0,004;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;3 / 0,005 / 0,004;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Apple Music;1 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;1 / 0,005 / 0,004;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Apple Music;1 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;YouTube;8 / 0,001 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Spotify;1 / 0,005 / 0,004;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Pneumonia 15;Spotify;1 / 0,005 / 0,004;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Three 15;Spotify;1 / 0,005 / 0,004;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Pneumonia 15;Amazon Prime;2 / 0,002 / 0,002;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);Spotify;2 / 0,003 / 0,003;0,01
CD 09022;LONESOME STATION;Current Space;Lost Train;Spotify;4 / 0,007 / 0,006;0,02
CD 09022;LONESOME STATION;Current Space;Hide;Spotify;1 / 0,008 / 0,006;0,01
CD 09022;LONESOME STATION;Current Space;Own Trail;Spotify;4 / 0,008 / 0,006;0,02
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Beautiful Haze;Apple Music;17 / 0,011 / 0,009;0,16
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Beautiful Haze;Google Play Scan;9 / 0,000 / 0,000;0,00
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Countdown to Zero;Apple Music;7 / 0,011 / 0,009;0,06
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Countdown to Zero;Google Play Scan;5 / 0,000 / 0,000;0,00
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting; ;iTunes;2 / 4,735 / 3,788;7,58
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Lost Along the Way;Deezer;4 / 0,011 / 0,009;0,04
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Lost Along the Way;Spotify;22 / 0,005 / 0,004;0,09
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;My Eyes Never Sleep;Deezer;2 / 0,008 / 0,007;0,01
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;My Eyes Never Sleep;Spotify;43 / 0,005 / 0,004;0,17
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Never Stop;Apple Music;13 / 0,011 / 0,009;0,12
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Never Stop;Google Play Scan;5 / 0,000 / 0,000;0,00
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Pennies and Pounds;Apple Music;19 / 0,011 / 0,009;0,16
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Pennies and Pounds;Google Play Scan;8 / 0,000 / 0,000;0,00
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Price We Pay;Apple Music;6 / 0,010 / 0,008;0,05
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Price We Pay;Google Play Scan;7 / 0,000 / 0,000;0,00
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;This Life;Apple Music;16 / 0,011 / 0,008;0,14
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;This Life;Google Play Scan;7 / 0,000 / 0,000;0,00
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;This Life;YouTube;29 / 0,000 / 0,000;0,00
CD 09050;STEEL CITY RHYTHM;Free Love & Fighting;Beautiful Haze;Deezer;3 / 0,010 / 0,008;0,02
