statement national reference no: 919802, date: 31.08.2015, salesperiode: 01.08.2015-31.08.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;iTunes;1 / 0,470 / 0,376;0,38
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;3 / 0,002 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Google Play;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;4 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Google Play;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Google Play;10 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;7 / 0,005 / 0,004;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Google Play;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;7 / 0,004 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;2 / 0,005 / 0,004;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Google Play;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;4 / 0,006 / 0,005;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;21 / 0,005 / 0,004;0,08
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Deezer;1 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Google Play;1 / 0,005 / 0,004;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;23 / 0,006 / 0,005;0,11
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;15 / 0,004 / 0,003;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;26 / 0,002 / 0,001;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;14 / 0,004 / 0,003;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;8 / 0,003 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;7 / 0,004 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;43 / 0,004 / 0,004;0,15
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Google Play;1 / 0,011 / 0,009;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;12 / 0,003 / 0,003;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;8 / 0,004 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;12 / 0,003 / 0,003;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;16 / 0,004 / 0,003;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Deezer;1 / 0,004 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;156 / 0,003 / 0,002;0,34
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;398 / 0,003 / 0,002;0,97
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Deezer;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google Play;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;231 / 0,003 / 0,002;0,55
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Deezer;1 / 0,011 / 0,009;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Napster;1 / 0,006 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Deezer;1 / 0,011 / 0,009;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;169 / 0,003 / 0,002;0,39
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google Play;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunes;2 / 0,570 / 0,456;0,91
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;469 / 0,004 / 0,003;1,36
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;iTunes;1 / 0,600 / 0,480;0,48
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;150 / 0,003 / 0,002;0,32
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;110 / 0,003 / 0,002;0,25
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;37 / 0,003 / 0,003;0,09
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Napster;1 / 0,006 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas; ;Amazon;1 / 4,480 / 3,584;3,58
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;iTunes;1 / 0,600 / 0,480;0,48
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;180 / 0,003 / 0,002;0,41
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;amazonCloud;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;1 / 0,011 / 0,009;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Napster;5 / 0,006 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;159 / 0,003 / 0,002;0,37
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Napster;1 / 0,006 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;28 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;205 / 0,003 / 0,002;0,47
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;1 / 0,006 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google Play;2 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Google Play;4 / 0,010 / 0,008;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;3 / 0,005 / 0,004;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;18 / 0,003 / 0,002;0,04
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;55 / 0,000 / 0,000;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;amazonCloud;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Google Play;10 / 0,012 / 0,009;0,09
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;amazonCloud;10 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;6 / 0,004 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Google Play;6 / 0,012 / 0,009;0,06
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;amazonCloud;12 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;12 / 0,003 / 0,003;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Google Play;7 / 0,012 / 0,009;0,06
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;amazonCloud;15 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;343 / 0,000 / 0,000;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;amazonCloud;11 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Google Play;4 / 0,013 / 0,011;0,04
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;amazonCloud;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Google Play;8 / 0,011 / 0,009;0,07
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;12 / 0,003 / 0,003;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;56 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;amazonCloud;11 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Google Play;3 / 0,013 / 0,011;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;5 / 0,004 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Google Play;6 / 0,012 / 0,009;0,06
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;7 / 0,003 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;21 / 0,004 / 0,003;0,06
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;amazonCloud;12 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;4 / 0,004 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Google Play;3 / 0,013 / 0,011;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;amazonCloud;10 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;amazonCloud;19 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Google Play;19 / 0,011 / 0,009;0,17
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;6 / 0,004 / 0,003;0,02
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Peace To Earth;Spotify;2 / 0,004 / 0,003;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Spotify;3 / 0,003 / 0,002;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;11 / 0,002 / 0,001;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;What The Funk;Spotify;2 / 0,004 / 0,003;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Spotify;2 / 0,004 / 0,003;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Spotify;3 / 0,004 / 0,003;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Spotify;2 / 0,004 / 0,003;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;3 / 0,006 / 0,005;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play;37 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon;2 / 0,500 / 0,400;0,80
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Napster;13 / 0,006 / 0,004;0,06
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;iTunes;1 / 0,600 / 0,480;0,48
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Google Play;7 / 0,003 / 0,002;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Deezer;1 / 0,011 / 0,009;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;iTunes;1 / 0,600 / 0,480;0,48
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Napster;10 / 0,006 / 0,004;0,04
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;iTunes;1 / 0,600 / 0,480;0,48
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Google Play;5 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Napster;9 / 0,006 / 0,004;0,04
CD 09782;OUTROADS;Only The Lonely?;The Ballad of Seasonally Adjusted Disorder (S,A,D);Spotify;1 / 0,001 / 0,000;0,00
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Google Play;1 / 0,007 / 0,006;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;2 / 0,008 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;2 / 0,005 / 0,004;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;4 / 0,001 / 0,001;0,00
CD 09783;OUTROADS;Goodbye To All That;Kate s Song;Google Play;1 / 0,007 / 0,006;0,01
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;2 / 0,008 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;3 / 0,008 / 0,007;0,02
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;2 / 0,008 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Goth Chick  98;Spotify;1 / 0,000 / 0,000;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Mary Maudlin;Deezer;1 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Spotify;4 / 0,001 / 0,001;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Deezer;1 / 0,003 / 0,002;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Spotify;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;The Nerds Templar;Spotify;1 / 0,001 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Spotify;1 / 0,006 / 0,004;0,00
CD 13901;ASTRID S FARM ;Cyclist;Beautiful;Spotify;1 / 0,001 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Now I am;Spotify;1 / 0,001 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Hey Girl;Google Play;1 / 0,005 / 0,004;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Napster;1 / 0,006 / 0,004;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Deezer;4 / 0,006 / 0,005;0,02
CD 13901;ASTRID S FARM ;Cyclist;Cyclist;Spotify;1 / 0,001 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Napster;1 / 0,006 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Deezer;2 / 0,007 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;4 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Napster;1 / 0,006 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;8 / 0,005 / 0,004;0,03
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Deezer;3 / 0,007 / 0,006;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Napster;1 / 0,006 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Deezer;1 / 0,007 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Deezer;1 / 0,007 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Deezer;3 / 0,007 / 0,006;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;4 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Deezer;3 / 0,007 / 0,006;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Deezer;1 / 0,007 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Deezer;3 / 0,007 / 0,006;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Deezer;3 / 0,007 / 0,006;0,02
CD 13906;EMMY MOLL;All The Monsters;Seagull;Spotify;1 / 0,003 / 0,003;0,00
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;amazonCloud;16 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Figurines;Spotify;1 / 0,003 / 0,003;0,00
CD 13906;EMMY MOLL;All The Monsters;Seagull;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;amazonCloud;16 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;Spotify;2 / 0,005 / 0,004;0,01
CD 13906;EMMY MOLL;All The Monsters;Tortoise;amazonCloud;16 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Tortoise;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;Tortoise;Spotify;3 / 0,002 / 0,002;0,01
CD 13906;EMMY MOLL;All The Monsters;View;amazonCloud;16 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;View;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;View;Spotify;1 / 0,003 / 0,003;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;amazonCloud;17 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;Your Course;Napster;1 / 0,006 / 0,004;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;Spotify;2 / 0,003 / 0,003;0,01
CD 13906;EMMY MOLL;All The Monsters;Seagull;amazonCloud;16 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;Spotify;3 / 0,003 / 0,003;0,01
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;Be Light;amazonCloud;17 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;3 / 0,002 / 0,002;0,01
CD 13906;EMMY MOLL;All The Monsters;Bird;amazonCloud;15 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Bird;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;Bird;Spotify;1 / 0,003 / 0,003;0,00
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;amazonCloud;16 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;Spotify;3 / 0,003 / 0,003;0,01
CD 13906;EMMY MOLL;All The Monsters;Drifted;amazonCloud;16 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Drifted;iTunes;1 / 0,600 / 0,480;0,48
CD 13906;EMMY MOLL;All The Monsters;Drifted;Spotify;1 / 0,003 / 0,003;0,00
CD 13906;EMMY MOLL;All The Monsters;Figurines;amazonCloud;16 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Deezer;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Deezer;5 / 0,007 / 0,006;0,03
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;1 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;Spotify;1 / 0,002 / 0,002;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;1 / 0,002 / 0,002;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Deezer;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Deezer;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Raum und Zeit;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Barbara;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Barbara;Spotify;1 / 0,006 / 0,005;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Cats on Crack;amazonCloud;47 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;12 / 0,004 / 0,003;0,04
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Deezer;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Google Play;2 / 0,005 / 0,004;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;6 / 0,003 / 0,002;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Popopaits;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Popopaits;Google Play;8 / 0,001 / 0,001;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Raum und Zeit;Google Play;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Raum und Zeit;Spotify;1 / 0,006 / 0,005;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Romy;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Romy;Spotify;3 / 0,006 / 0,005;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Deezer;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Google Play;7 / 0,002 / 0,001;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Spotify;4 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;1 / 0,006 / 0,005;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;YouTube;2 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;5 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Google Play;8 / 0,002 / 0,002;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Cats on Crack;Spotify;5 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Court of Love;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Court of Love;Google Play;5 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Court of Love;Spotify;5 / 0,004 / 0,003;0,01
