statement national reference no: 924566, date: 30.06.2017, salesperiode: 01.06.2017-30.06.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;CA;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;US;3;0,009;0,007;0,021
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;DE;2;0,005;0,004;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;HU;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;NL;3;0,003;0,002;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;YouTube;AE;6;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;GB;3;0,005;0,004;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;AU;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;AR;3;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;SE;3;0,006;0,004;0,013
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;FR;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;AU;3;0,005;0,004;0,013
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;TR;2;0,002;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Google Subscription;US;17;0,005;0,004;0,067
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CZ;6;0,001;0,001;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;CA;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;PL;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Google Subscription;US;7;0,005;0,004;0,028
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;CZ;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Apple Music;DE;1;0,009;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;FI;4;0,004;0,003;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Google Subscription;US;10;0,005;0,004;0,039
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;NL;3;0,003;0,002;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;DK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Deezer;BE;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;MY;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;IE;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;TW;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;MY;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;DE;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;AU;2;0,005;0,004;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;MY;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;CA;3;0,004;0,003;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Google Subscription;US;9;0,005;0,004;0,035
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;AU;27;0,005;0,004;0,111
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Deezer;BE;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;DK;5;0,005;0,004;0,019
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;DE;2;0,005;0,004;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;SE;14;0,004;0,003;0,045
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;AU;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;DK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Apple Music;US;1;0,007;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Deezer;FR;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;GB;7;0,004;0,003;0,021
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;AU;5;0,005;0,004;0,022
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Apple Music;US;5;0,004;0,003;0,016
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;PH;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;LI;1;0,009;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Deezer;FR;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;SE;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Google Subscription;AU;7;0,006;0,005;0,036
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;MY;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Google Subscription;US;7;0,005;0,004;0,028
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;NO;4;0,006;0,005;0,020
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;GB;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;BR;4;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;NO;4;0,006;0,005;0,020
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;FI;2;0,006;0,005;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Google Subscription;US;11;0,005;0,004;0,043
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;CA;6;0,006;0,005;0,029
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;AU;3;0,005;0,004;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;BR;6;0,001;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;FI;7;0,001;0,001;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;ES;6;0,002;0,002;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;TW;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;CH;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;GB;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Google Subscription;AU;6;0,006;0,005;0,031
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Google Subscription;AU;6;0,006;0,005;0,031
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;MY;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;CH;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Google Subscription;AU;4;0,006;0,005;0,020
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;US;3;0,004;0,004;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;MY;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;US;2;0,004;0,003;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;NO;4;0,004;0,004;0,014
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;AU;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;SE;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;SE;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;CH;3;0,004;0,003;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Deezer;BE;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;TW;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;GB;6;0,003;0,002;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;AU;3;0,005;0,004;0,013
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;TH;3;0,002;0,001;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;CH;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CH;6;0,006;0,005;0,027
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;GB;27;0,005;0,004;0,106
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;MY;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;FR;2;0,003;0,002;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;US;2;0,006;0,005;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Rhapsody / Napster;FR;9;0,008;0,006;0,056
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;NO;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;ES;44;0,002;0,002;0,088
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Apple Music;AU;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;PE;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Deezer;BE;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Google Subscription;RU;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CR;3;0,002;0,001;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;BR;4;0,001;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;PH;2;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Google Subscription;AU;5;0,006;0,005;0,026
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;CR;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;DE;2;0,005;0,004;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Google Subscription;AU;7;0,006;0,005;0,036
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;MY;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;DE;2;0,005;0,004;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;ZA;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;FR;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;ID;2;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;SE;2;0,003;0,002;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;MX;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;CA;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;US;6;0,003;0,002;0,013
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;GB;6;0,002;0,002;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;BR;4;0,001;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Apple Music;US;1;0,009;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Google Subscription;AU;7;0,006;0,005;0,036
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Apple Music;US;2;0,009;0,007;0,014
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;DE;22;0,003;0,002;0,048
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;CH;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;PT;12;0,002;0,001;0,016
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;DE;2;0,004;0,003;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Apple Music;US;3;0,009;0,007;0,021
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;FR;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Apple Music;KR;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;NO;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;IE;1;0,003;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Deezer;CH;1;0,010;0,008;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;NL;5;0,004;0,003;0,015
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;MX;7;0,002;0,001;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;US;2;0,002;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Google Subscription;AU;7;0,006;0,005;0,036
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;NL;2;0,003;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;FR;3;0,003;0,002;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;BE;2;0,005;0,004;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;NL;3;0,003;0,002;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;DE;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Google Subscription;AU;5;0,006;0,005;0,026
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;BE;1;0,012;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;BG;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;ES;11;0,002;0,002;0,022
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;DK;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;TR;51;0,002;0,001;0,072
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;CA;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;FR;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;MX;3;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;CA;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;TR;1;0,002;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;MX;3;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Deezer;GB;1;0,010;0,008;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;TW;1;0,003;0,002;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;US;5;0,004;0,003;0,017
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Apple Music;RU;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Google Subscription;UA;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep; ;YouTube;NL;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;ES;1;0,002;0,002;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;GB;4;0,007;0,006;0,023
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Spotify;US;2;0,001;0,001;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;GB;25;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;GB;6;0,006;0,005;0,029
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;US;2;0,003;0,003;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla¦s Find;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;US;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Spotify;US;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;SG;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;GB;21;0,007;0,005;0,114
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla¦s Find;Spotify;US;3;0,003;0,002;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Apple Music;PL;2;0,006;0,005;0,010
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Google Subscription;UA;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;YouTube;GB;3;0,002;0,001;0,004
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;US;11;0,003;0,003;0,029
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;YouTube;GB;24;0,000;0,000;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Google Subscription;US;3;0,005;0,004;0,012
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;ES;1;0,002;0,002;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;US;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;BR;2;0,003;0,003;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;GB;1;0,008;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Google Subscription;UA;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;US;1;0,003;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;iTunes;DE;1;0,600;0,480;0,480
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;PE;2;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Google Subscription;UA;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;DE;1;0,005;0,004;0,004
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla¦s Find;Spotify;GB;1;0,008;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;YouTube;GB;33;0,000;0,000;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Google Subscription;GB;1;0,007;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;US;10;0,003;0,002;0,023
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;GB;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;CA;2;0,001;0,000;0,001
