statement national reference no: 919160, date: 31.05.2015, salesperiode: 01.05.2015-31.05.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;2 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Google Play;7 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;5 / 0,004 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;AmazonCloud;5 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Google Play;6 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;3 / 0,005 / 0,004;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Google Play;1 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;2 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Google Play;6 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia; ;iTunes;1 / 4,590 / 3,672;3,67
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;3 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;iTunes;1 / -0,600 / -0,480;-0,48
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;3 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Google Play;1 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;iTunes;1 / -0,600 / -0,480;-0,48
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;3 / 0,002 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Google Play;6 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Wimp;2 / 0,011 / 0,009;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Google Play;6 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;16 / 0,003 / 0,003;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Google Play;6 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Google Play;7 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;7 / 0,003 / 0,002;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;iTunes;1 / -0,600 / -0,480;-0,48
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Google Play;1 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;6 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;iTunes;1 / -0,600 / -0,480;-0,48
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;20 / 0,004 / 0,003;0,07
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;16 / 0,005 / 0,004;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;18 / 0,004 / 0,003;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;YouTube;10 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;17 / 0,005 / 0,004;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;15 / 0,005 / 0,004;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;19 / 0,004 / 0,003;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;16 / 0,006 / 0,005;0,07
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;17 / 0,005 / 0,004;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;16 / 0,004 / 0,004;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Deezer;1 / 0,003 / 0,003;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;18 / 0,005 / 0,004;0,07
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;14 / 0,005 / 0,004;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;19 / 0,005 / 0,004;0,07
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Napster;3 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Google Play;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;48 / 0,004 / 0,003;0,17
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Google Play;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;80 / 0,004 / 0,003;0,28
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Napster;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google Play;6 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;47 / 0,004 / 0,003;0,16
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Amazon;1 / 0,550 / 0,440;0,44
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google Play;18 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;32 / 0,004 / 0,003;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Google Play;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;86 / 0,000 / 0,000;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Wimp;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;199 / 0,004 / 0,003;0,57
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Napster;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunes;3 / 0,503 / 0,403;1,21
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;223 / 0,003 / 0,002;0,51
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Napster;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;55 / 0,004 / 0,003;0,19
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;6 / 0,008 / 0,006;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;JB Hi-Fi;1 / 0,007 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google Play;13 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;6 / 0,003 / 0,002;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;43 / 0,004 / 0,004;0,15
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;JB Hi-Fi;1 / 0,007 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Wimp;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;159 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Google Play;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Wimp;2 / 0,011 / 0,009;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;27 / 0,004 / 0,003;0,09
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Google Play;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;31 / 0,005 / 0,004;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Napster;4 / 0,008 / 0,006;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Google Play;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Google Play;5 / 0,000 / 0,000;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Google Play;15 / 0,000 / 0,000;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Spotify;1 / 0,002 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Wimp;2 / 0,012 / 0,010;0,02
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;1 / 0,003 / 0,002;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Google Play;2 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;iTunes;2 / 0,605 / 0,484;0,97
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Napster;19 / 0,008 / 0,006;0,12
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon;1 / 0,500 / 0,400;0,40
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;iTunes;1 / 0,600 / 0,480;0,48
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play;15 / 0,155 / 0,124;1,86
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Xbox Music;1 / 0,028 / 0,023;0,02
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;iTunes;2 / 0,605 / 0,484;0,97
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Wimp;2 / 0,012 / 0,010;0,02
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Spotify;3 / 0,008 / 0,006;0,02
CD 09783;OUTROADS;Goodbye To All That;Kate s Song;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;5 / 0,007 / 0,006;0,03
CD 09783;OUTROADS;Goodbye To All That;My Angels;YouTube;2 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;3 / 0,009 / 0,007;0,02
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Restless Spirit Blues;Spotify;3 / 0,009 / 0,007;0,02
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;6 / 0,009 / 0,007;0,04
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;YouTube;14 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;4 / 0,009 / 0,007;0,03
CD 09783;OUTROADS;Goodbye To All That;Instrumental;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;3 / 0,006 / 0,005;0,02
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Spotify;4 / 0,009 / 0,007;0,03
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;7 / 0,009 / 0,007;0,05
CD 09783;OUTROADS;Goodbye To All That;Goodnight;Spotify;3 / 0,009 / 0,007;0,02
CD 09783;OUTROADS;Goodbye To All That;Can You Make Me Feel Good?;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Just in Case;Spotify;2 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Mary Maudlin;Spotify;1 / 0,006 / 0,005;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Spotify;4 / 0,009 / 0,007;0,03
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Spotify;4 / 0,007 / 0,006;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Spotify;4 / 0,007 / 0,006;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;We Are the Shit (Live);Spotify;4 / 0,009 / 0,007;0,03
CD 09929;BONE LAB,THE ;Fresh Meat;Manifesto;Spotify;5 / 0,008 / 0,006;0,03
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Spotify;3 / 0,009 / 0,007;0,02
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Wimp;3 / 0,012 / 0,010;0,03
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;8 / 0,002 / 0,001;0,01
CD 13901;ASTRID S FARM ;Cyclist;Cyclist;Spotify;1 / 0,001 / 0,001;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;AmazonCloud;6 / 0,001 / 0,001;0,01
CD 13901;ASTRID S FARM ;Cyclist;The Nerds Templar;Spotify;2 / 0,006 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Spotify;2 / 0,003 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;5 / 0,002 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Spotify;1 / 0,006 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Spotify;2 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;2 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Spotify;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;5 / 0,003 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;2 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Spotify;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Wimp;1 / 0,012 / 0,010;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Spotify;2 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;AmazonCloud;10 / 0,001 / 0,001;0,01
CD 13906;EMMY MOLL;All The Monsters;Tortoise;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Drifted;Spotify;4 / 0,003 / 0,002;0,01
CD 13906;EMMY MOLL;All The Monsters;Drifted;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;Spotify;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Bird;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;6 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;simfy;1 / 0,018 / 0,014;0,01
CD 13906;EMMY MOLL;All The Monsters;Be Light;AmazonCloud;27 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;Spotify;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Seagull;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Seagull;Spotify;2 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;Spotify;3 / 0,003 / 0,002;0,01
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;Spotify;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;View;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;View;Spotify;2 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Figurines;AmazonCloud;25 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;AmazonCloud;5 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;AmazonCloud;6 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;AmazonCloud;6 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;3 / 0,003 / 0,002;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;1 / 0,006 / 0,005;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;AmazonCloud;5 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;1 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;1 / 0,009 / 0,007;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;AmazonCloud;5 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;AmazonCloud;5 / 0,001 / 0,001;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;2 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;5 / 0,005 / 0,004;0,02
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Not Controlled;Spotify;2 / 0,002 / 0,001;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Not Controlled;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Popopaits;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Romy;Spotify;1 / 0,003 / 0,002;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Romy;Google Play;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Romy;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Google Play;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Spotify;3 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;1 / 0,003 / 0,002;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Raum und Zeit;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Popopaits;Spotify;1 / 0,003 / 0,002;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Muh Kuh;Spotify;2 / 0,001 / 0,001;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Muh Kuh;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Court of Love;Google Play;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Court of Love;Spotify;2 / 0,003 / 0,002;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;YouTube;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Elektroniskä Pülsä;AmazonCloud;11 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;9 / 0,006 / 0,005;0,05
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Kannst Du mir verraten;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;1 / 0,009 / 0,007;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Logans Run;AmazonCloud;16 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Logans Run;Deezer;1 / 0,003 / 0,003;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Logans Run;Spotify;1 / 0,003 / 0,002;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Barbara;AmazonCloud;10 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Cats on Crack;AmazonCloud;16 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Cats on Crack;Spotify;20 / 0,002 / 0,001;0,03
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Court of Love;AmazonCloud;10 / 0,000 / 0,000;0,00
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Action Action;Spotify;1 / 0,006 / 0,005;0,01
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Electric Weirdos;Spotify;1 / 0,006 / 0,005;0,00
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;iTunes;1 / 0,450 / 0,360;0,36
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Matze;Spotify;1 / 0,001 / 0,001;0,00
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Kookaburra;iTunes;1 / 0,450 / 0,360;0,36
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Kookaburra;Spotify;2 / 0,001 / 0,001;0,00
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Lonely Seabird;iTunes;1 / 0,450 / 0,360;0,36
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Lonely Seabird;YouTube;3 / 0,002 / 0,001;0,00
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Matze;iTunes;1 / 0,450 / 0,360;0,36
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;Deezer;1 / 0,009 / 0,007;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;Spotify;6 / 0,003 / 0,002;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Sugar Castles;Spotify;1 / 0,001 / 0,001;0,00
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Sugar Castles;iTunes;1 / 0,450 / 0,360;0,36
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Paying the Price;iTunes;1 / 0,450 / 0,360;0,36
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Matze;YouTube;2 / 0,002 / 0,001;0,00

total sales;total amount;v.a.t.;total value
4140;63,11;0,00;63,11 EURO

