statement national reference no: 925223, date: 30.09.2017, salesperiode: 01.09.2017-30.09.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;Spotify;DK;10;0,003;0,002;0,021
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;IT;1;0,000;0,000;0,000
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Spotify;NL;2;0,005;0,004;0,008
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;GB;1;0,006;0,005;0,005
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Deezer;DE;1;0,001;0,001;0,001
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;GB;3;0,008;0,007;0,020
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Rhapsody / Napster;US;3;0,007;0,006;0,017
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;NO;9;0,005;0,004;0,035
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;AT;1;0,005;0,004;0,004
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Rhapsody / Napster;DE;8;0,007;0,006;0,046
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;Spotify;AT;1;0,000;0,000;0,000
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;FR;1;0,000;0,000;0,000
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Rhapsody / Napster;DE;6;0,007;0,006;0,035
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;US;1;0,004;0,004;0,004
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Deezer;IT;1;0,008;0,006;0,006
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;AT;3;0,002;0,002;0,005
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Rhapsody / Napster;US;2;0,007;0,006;0,012
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;NL;2;0,004;0,004;0,007
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;US;1;0,001;0,001;0,001
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;CA;2;0,004;0,003;0,007
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;SI;1;0,001;0,001;0,001
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;DE;102;0,002;0,002;0,174
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Apple Music;GB;1;0,011;0,009;0,009
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;PL;1;0,002;0,002;0,002
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;Apple Music;CH;1;0,013;0,010;0,010
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Apple Music;DE;6;0,008;0,006;0,038
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;Spotify;NL;3;0,004;0,003;0,010
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;AT;1;0,005;0,004;0,004
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;PL;1;0,001;0,001;0,001
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Apple Music;CA;1;0,001;0,001;0,001
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;NL;7;0,002;0,002;0,012
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;BR;2;0,002;0,001;0,002
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;IT;3;0,003;0,002;0,006
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;AT;17;0,001;0,001;0,018
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;PE;2;0,001;0,001;0,002
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;DE;24;0,002;0,002;0,041
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;CH;1;0,000;0,000;0,000
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;Spotify;BR;3;0,002;0,002;0,005
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Apple Music;AT;1;0,002;0,001;0,001
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;AU;1;0,005;0,004;0,004
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Deezer;DE;1;0,001;0,001;0,001
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Rhapsody / Napster;DE;4;0,007;0,006;0,023
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;GB;1;0,006;0,005;0,005
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;DE;25;0,002;0,002;0,043
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Apple Music;DE;7;0,008;0,006;0,044
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;AT;10;0,009;0,007;0,069
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;DE;112;0,005;0,004;0,429
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Google Play Scan;DE;6;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;GB;9;0,003;0,002;0,020
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Apple Music;ZA;1;0,005;0,004;0,004
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Apple Music;CH;1;0,013;0,010;0,010
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;Apple Music;ZA;20;0,005;0,004;0,076
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Deezer;DE;1;0,005;0,004;0,004
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;Spotify;SE;1;0,006;0,005;0,005
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;CH;1;0,006;0,005;0,005
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Apple Music;CH;1;0,013;0,010;0,010
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Apple Music;DE;7;0,008;0,007;0,046
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Apple Music;DE;6;0,008;0,006;0,038
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;CH;1;0,006;0,005;0,005
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;CH;2;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;RU;4;0,002;0,002;0,008
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;FR;12;0,003;0,003;0,033
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;BR;3;0,001;0,001;0,003
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;SE;6;0,005;0,004;0,023
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;FR;2;0,002;0,002;0,004
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;NL;2;0,004;0,004;0,007
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;Spotify;CH;1;0,006;0,005;0,005
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Apple Music;DE;4;0,008;0,006;0,024
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;DE;101;0,003;0,002;0,204
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;AT;1;0,000;0,000;0,000
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;US;5;0,004;0,004;0,018
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;NL;4;0,003;0,002;0,009
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Deezer;DE;1;0,001;0,001;0,001
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;CA;15;0,005;0,004;0,057
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;iTunes;GB;1;0,540;0,432;0,432
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;IE;4;0,002;0,002;0,007
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Deezer;FR;3;0,006;0,005;0,016
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Deezer;DE;2;0,001;0,001;0,001
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;iTunes;US;1;0,450;0,360;0,360
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Rhapsody / Napster;US;2;0,007;0,006;0,012
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Apple Music;AT;2;0,002;0,001;0,003
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;NL;2;0,004;0,004;0,007
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Apple Music;US;1;0,006;0,005;0,005
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Deezer;DE;4;0,004;0,003;0,012
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Deezer;DE;1;0,005;0,004;0,004
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;DE;10;0,002;0,001;0,013
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;ES;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;ZA;21;0,005;0,004;0,080
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Apple Music;DE;1;0,006;0,005;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon;DE;1;0,540;0,432;0,432
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Apple Music;DE;2;0,015;0,012;0,023
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;LU;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;GB;1;0,006;0,005;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon Prime Music;DE;12;0,003;0,002;0,025
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;DE;4;0,003;0,002;0,010
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Apple Music;DE;1;0,006;0,005;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Apple Music;DE;1;0,006;0,005;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Apple Music;DE;1;0,019;0,015;0,015
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google Subscription;DE;7;0,006;0,005;0,032
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Apple Music;DE;1;0,008;0,007;0,007
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Amazon Prime Music;DE;4;0,003;0,002;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Amazon Prime Music;DE;4;0,003;0,002;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;DE;2;0,004;0,003;0,007
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Spotify;GB;1;0,006;0,005;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Spotify;DE;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;DE;4;0,001;0,001;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Amazon Prime Music;DE;35;0,003;0,002;0,074
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;DE;36;0,003;0,002;0,082
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Apple Music;DE;4;0,016;0,013;0,051
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;DE;5;0,001;0,001;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon Music Unlimited;DE;2;0,012;0,009;0,019
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Apple Music;DE;1;0,019;0,015;0,015
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Amazon Prime Music;DE;13;0,003;0,002;0,027
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Amazon Prime Music;DE;3;0,003;0,002;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Amazon Prime Music;DE;24;0,003;0,002;0,051
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;DE;14;0,010;0,008;0,112
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;DE;3;0,002;0,002;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Spotify;DE;2;0,002;0,002;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;iTunes;DE;1;0,600;0,480;0,480
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;iTunes;DE;6;0,603;0,483;2,896
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Spotify;DE;1;0,002;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Apple Music;DE;2;0,019;0,015;0,030
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Apple Music;DE;2;0,008;0,007;0,013
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;US;2;0,002;0,002;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;CH;5;0,006;0,005;0,025
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Amazon Prime Music;DE;5;0,003;0,002;0,011
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Remember Copenhagen;Apple Music;DE;1;0,002;0,001;0,001
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;DE;5;0,003;0,002;0,012
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;City Lights;Spotify;DE;1;0,005;0,004;0,004
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Hang On;Spotify;DE;1;0,004;0,003;0,003
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;On and On;Spotify;DE;3;0,003;0,003;0,008
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Before the Light;Spotify;DE;2;0,002;0,002;0,003
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Did I Forget;Spotify;DE;1;0,002;0,002;0,002
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Never Thee;Spotify;DE;1;0,004;0,003;0,003
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Spotify;NO;1;0,003;0,003;0,003
CD 06266;4250137262666;Outroads;I Am Happy;Closer;Apple Music;GB;1;0,011;0,009;0,009
CD 06266;4250137262666;Outroads;I Am Happy;La Da Die;Apple Music;GB;3;0,011;0,009;0,026
CD 06266;4250137262666;Outroads;I Am Happy;Dear Demon;Spotify;AR;1;0,003;0,002;0,002
CD 06266;4250137262666;Outroads;I Am Happy;This Wine Is a Kiss;Apple Music;GB;1;0,011;0,009;0,009
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;Apple Music;GB;1;0,011;0,009;0,009
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Apple Music;GB;2;0,011;0,009;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Best Not Make a Scene;Apple Music;GB;2;0,011;0,009;0,018
CD 06266;4250137262666;Outroads;I Am Happy;I´ll Walk with You;Apple Music;GB;2;0,012;0,010;0,020
CD 06266;4250137262666;Outroads;I Am Happy;Dear Demon;Apple Music;GB;2;0,011;0,009;0,018
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;Apple Music;GB;2;0,011;0,009;0,018
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;Apple Music;GB;2;0,011;0,009;0,018
CD 06266;4250137262666;Outroads;I Am Happy;This Wine Is a Kiss;Spotify;NO;1;0,003;0,003;0,003
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;Google Play Scan;GB;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Apple Music;IE;1;0,012;0,010;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;US;7;0,002;0,001;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;ES;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;DE;2;0,004;0,003;0,007
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;US;5;0,001;0,001;0,006
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;CA;7;0,003;0,002;0,017
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;Spotify;US;2;0,001;0,001;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Spotify;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;Spotify;CA;3;0,004;0,003;0,009
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;Apple Music;CA;2;0,004;0,003;0,007
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;US;8;0,002;0,002;0,015
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;IE;1;0,012;0,010;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;NZ;1;0,006;0,005;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;ES;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Spotify;ES;3;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;Spotify;FI;1;0,003;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;Spotify;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;CA;2;0,004;0,003;0,006
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;ES;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;CA;3;0,004;0,003;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Apple Music;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Spotify;IE;9;0,005;0,004;0,034
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;Spotify;US;14;0,002;0,002;0,027
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;CA;7;0,004;0,003;0,020
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;US;1;0,001;0,001;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Apple Music;CA;3;0,004;0,003;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;SE;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Apple Music;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Apple Music;IE;1;0,012;0,010;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Rhapsody / Napster;GB;1;0,007;0,006;0,006
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;Spotify;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Spotify;AT;1;0,002;0,002;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;Apple Music;CA;2;0,004;0,003;0,007
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;US;4;0,001;0,001;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;ES;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;CA;4;0,004;0,003;0,014
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;GB;3;0,006;0,005;0,014
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;DE;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Spotify;DE;1;0,002;0,002;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;Spotify;ES;5;0,001;0,001;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;Apple Music;IE;1;0,012;0,010;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;Apple Music;CA;3;0,004;0,003;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;US;2;0,002;0,001;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;US;9;0,003;0,003;0,023
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;Spotify;GB;4;0,003;0,003;0,011
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;Spotify;IE;11;0,005;0,004;0,040
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;Spotify;US;1;0,001;0,001;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;GB;1;0,006;0,005;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;IT;1;0,005;0,004;0,004
