statement national reference no: 921952, date: 30.06.2016, salesperiode: 01.06.2016-30.06.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Deezer;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Apple Music;1 / 0,007 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Spotify;29 / 0,005 / 0,004;0,11
CD 06261;OWLS OF THE SWAMP  ;Go With River; ;iTunes;1 / 4,630 / 3,704;3,70
CD 06261;OWLS OF THE SWAMP  ;Go With River;Praying Mantis;Deezer;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Spotify;55 / 0,004 / 0,003;0,17
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Google;1 / 0,006 / 0,005;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Deezer;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Apple Music;3 / 0,008 / 0,006;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Spotify;39 / 0,004 / 0,003;0,13
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Deezer;2 / 0,008 / 0,006;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;1 / 0,002 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;The Poet;Spotify;17 / 0,002 / 0,002;0,03
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;The Poet;Apple Music;9 / 0,006 / 0,005;0,05
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Spotify;5 / 0,004 / 0,003;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Google;5 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Apple Music;3 / 0,004 / 0,003;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Water Song (feat, ITC);Google;1 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Water Song (feat, ITC);Spotify;1 / 0,002 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;8tracks;13559 / 0,000 / 0,000;1,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;Apple Music;82 / 0,004 / 0,003;0,26
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;iTunes;2 / 0,630 / 0,504;1,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;Spotify;2 / 0,002 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2; ;iTunes;1 / 4,300 / 3,440;3,44
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Seldom Seen Sister;Spotify;3 / 0,003 / 0,003;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Maybe;Spotify;2 / 0,002 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Maybe;Apple Music;3 / 0,010 / 0,008;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Wimp;1 / 0,022 / 0,017;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Springrainair;Spotify;2 / 0,002 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Black-Eyed Angel;Apple Music;3 / 0,010 / 0,008;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Black-Eyed Angel;Spotify;2 / 0,002 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Black-Eyed Angel;Wimp;1 / 0,022 / 0,017;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Dead Horse;Apple Music;5 / 0,004 / 0,003;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Dead Horse;Google;9 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Dead Horse;Spotify;2 / 0,002 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Jennifer;Apple Music;2 / 0,006 / 0,005;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Google;1 / 0,006 / 0,005;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Apple Music;4 / 0,005 / 0,004;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;8tracks;1 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;2 / 0,002 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Spotify;10 / 0,003 / 0,003;0,03
