statement national reference no: 921091, date: 29.02.2016, salesperiode: 01.02.2016-29.02.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;3 / 0,007 / 0,006;0,02
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;3 / 0,007 / 0,006;0,02
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;3 / 0,009 / 0,007;0,02
CD 06266;OUTROADS;I Am Happy;Closer;Spotify;2 / 0,008 / 0,006;0,01
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Spotify;1 / 0,006 / 0,005;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;2 / 0,006 / 0,005;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Napster;3 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;16 / 0,006 / 0,005;0,08
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;5 / 0,009 / 0,007;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Napster;2 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Napster;3 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Napster;16 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;15 / 0,004 / 0,003;0,05
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Napster;3 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;1 / 0,006 / 0,005;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Napster;3 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;2 / 0,006 / 0,005;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Napster;1 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;YouTube;2 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Napster;4 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Napster;2 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Apple Music;2 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Napster;3 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;2 / 0,005 / 0,004;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Napster;4 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;35 / 0,006 / 0,005;0,16
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;3 / 0,004 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;YouTube;10 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Nokia Mix;1 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;4 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Apple Music;3 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Nokia Mix;1 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;15 / 0,006 / 0,005;0,08
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;1 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;1 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;1 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;1 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;3 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;YouTube;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Apple Music;2 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Nokia Mix;1 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;5 / 0,003 / 0,002;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;115 / 0,004 / 0,003;0,36
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Apple Music;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;73 / 0,004 / 0,003;0,23
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Google Play;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Apple Music;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;110 / 0,004 / 0,003;0,36
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;iTunes;2 / 0,500 / 0,400;0,80
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google Play;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Apple Music;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;167 / 0,004 / 0,003;0,54
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Google Play;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Google Play;3 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;102 / 0,004 / 0,004;0,36
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Apple Music;7 / 0,001 / 0,001;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Deezer;3 / 0,011 / 0,009;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google Play;5 / 0,005 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Napster;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Nokia Mix;86 / 0,001 / 0,001;0,09
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;275 / 0,005 / 0,004;0,99
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;138 / 0,000 / 0,000;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Deezer;1 / 0,018 / 0,014;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Google Play;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google Play;4 / 0,005 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;1 / 0,018 / 0,014;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Apple Music;2 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;82 / 0,004 / 0,003;0,27
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Google Play;3 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Apple Music;2 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 3,740 / 2,992;2,99
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Apple Music;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;142 / 0,005 / 0,004;0,55
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;41 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;1 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Apple Music;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;69 / 0,004 / 0,003;0,23
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Google Play;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Apple Music;2 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;214 / 0,007 / 0,006;1,18
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;iTunes;1 / 0,390 / 0,312;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Google Play;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Deezer;1 / 0,018 / 0,014;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Apple Music;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;3 / 0,012 / 0,010;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;12 / 0,003 / 0,002;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;iTunes;1 / 0,470 / 0,376;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;17 / 0,004 / 0,003;0,06
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;YouTube;11 / 0,001 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Apple Music;1 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;9 / 0,003 / 0,002;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;YouTube;10 / 0,001 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;14 / 0,003 / 0,003;0,04
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;10 / 0,001 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Apple Music;2 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;iTunes;1 / 0,470 / 0,376;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;16 / 0,004 / 0,003;0,05
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;12 / 0,001 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;13 / 0,003 / 0,002;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;YouTube;10 / 0,001 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Apple Music;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;YouTube;17 / 0,001 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;12 / 0,003 / 0,003;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Apple Music;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Apple Music;2 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;iTunes;1 / 0,460 / 0,368;0,37
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;60 / 0,007 / 0,006;0,34
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;47 / 0,001 / 0,000;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Apple Music;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;51 / 0,000 / 0,000;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Napster;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;15 / 0,004 / 0,003;0,05
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;6 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;12 / 0,001 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Apple Music;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;iTunes;1 / 0,470 / 0,376;0,38
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;YouTube;10 / 0,001 / 0,001;0,01
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Xbox Music;1 / 0,027 / 0,022;0,02
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Pneumonia 15;Xbox Music;3 / 0,027 / 0,022;0,06
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Three 15;Xbox Music;1 / 0,027 / 0,022;0,02
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);Xbox Music;1 / 0,027 / 0,022;0,02
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;2 / 0,009 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Peace To Earth;Apple Music;1 / 0,002 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Apple Music;1 / 0,002 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Apple Music;1 / 0,002 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Apple Music;1 / 0,002 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Apple Music;1 / 0,002 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;2 / 0,009 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Apple Music;1 / 0,002 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;What The Funk;Apple Music;1 / 0,002 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Apple Music;1 / 0,002 / 0,002;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Napster;1 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Apple Music;18 / 0,001 / 0,001;0,02
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;1 / 0,010 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Can You Make Me Feel Good?;Apple Music;1 / 0,002 / 0,002;0,00
CD 09783;OUTROADS;Goodbye To All That;Goodnight;Spotify;1 / 0,001 / 0,001;0,00
CD 09783;OUTROADS;Goodbye To All That;No Accident;YouTube;1 / 0,001 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;5 / 0,008 / 0,006;0,03
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Napster;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Hold;Apple Music;1 / 0,002 / 0,001;0,00
CD 09783;OUTROADS;Goodbye To All That;Just in Case;Apple Music;1 / 0,002 / 0,001;0,00
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Spotify;1 / 0,010 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;2 / 0,005 / 0,004;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;2 / 0,004 / 0,003;0,01
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Apple Music;1 / 0,002 / 0,001;0,00
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Apple Music;1 / 0,002 / 0,001;0,00
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;4 / 0,003 / 0,002;0,01
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);YouTube;3 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;My Angels;YouTube;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;1 / 0,010 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Apple Music;5 / 0,002 / 0,002;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Mary Maudlin;Deezer;1 / 0,001 / 0,001;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Buddhist Girl;Spotify;1 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;We Are the Shit (Live);Spotify;1 / 0,010 / 0,008;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;We Are the Shit (Live);beatsmusic;1 / 0,013 / 0,011;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Spotify;1 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Spotify;2 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Beautiful;Spotify;1 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Universal Accident;Apple Music;1 / 0,002 / 0,001;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Apple Music;1 / 0,001 / 0,001;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Napster;2 / 0,000 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;5 / 0,004 / 0,003;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Spotify;1 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Napster;3 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Deezer;1 / 0,007 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;4 / 0,002 / 0,002;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Napster;2 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Spotify;1 / 0,006 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Deezer;1 / 0,007 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Napster;2 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Napster;2 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Napster;3 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;2 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Napster;2 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Deezer;1 / 0,007 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Deezer;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Napster;2 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;1 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Napster;3 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Apple Music;2 / 0,002 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Napster;3 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;Deezer;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Drifted;Deezer;1 / 0,004 / 0,003;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Deezer;1 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Nokia Mix;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;Apple Music;2 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;3 / 0,004 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Deezer;2 / 0,004 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;4 / 0,003 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;4 / 0,003 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;1 / 0,003 / 0,002;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;YouTube;1 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;3 / 0,002 / 0,002;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;Spotify;1 / 0,003 / 0,002;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Romy;Spotify;3 / 0,004 / 0,004;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;1 / 0,003 / 0,002;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Raum und Zeit;Apple Music;1 / 0,001 / 0,001;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Spotify;6 / 0,005 / 0,004;0,02
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Popopaits;Spotify;5 / 0,002 / 0,002;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;5 / 0,004 / 0,003;0,02
