statement national reference no: 920232, date: 31.10.2015, salesperiode: 01.10.2015-31.10.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;5 / 0,007 / 0,006;0,03
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Spotify;1 / 0,007 / 0,005;0,01
CD 06266;OUTROADS;I Am Happy;This Wine Is a Kiss;Spotify;1 / 0,007 / 0,005;0,01
CD 06266;OUTROADS;I Am Happy;La Da Die;Spotify;2 / 0,006 / 0,005;0,01
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Spotify;1 / 0,007 / 0,005;0,01
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;2 / 0,006 / 0,005;0,01
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;3 / 0,008 / 0,007;0,02
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;1 / 0,007 / 0,005;0,01
CD 06266;OUTROADS;I Am Happy;Closer;Spotify;1 / 0,007 / 0,005;0,01
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Spotify;1 / 0,007 / 0,005;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;YouTube;1 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;8 / 0,006 / 0,005;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;2 / 0,006 / 0,005;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;1 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;4 / 0,003 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;YouTube;2 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;7 / 0,006 / 0,005;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;4 / 0,007 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Napster;1 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;YouTube;5 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Google Play;2 / 0,012 / 0,009;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;1 / 0,001 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;2 / 0,001 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;YouTube;1 / 0,005 / 0,004;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place; ;iTunes;1 / 4,600 / 3,680;3,68
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;1 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;32 / 0,006 / 0,005;0,16
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;2 / 0,003 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Google Play;2 / 0,012 / 0,009;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;9 / 0,001 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;20 / 0,004 / 0,003;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Google Play;1 / 0,012 / 0,009;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;1 / 0,001 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;1 / 0,001 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;1 / 0,006 / 0,005;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Google Play;3 / 0,012 / 0,009;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;2 / 0,001 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;eMusic;1 / 0,170 / 0,136;0,14
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;2 / 0,001 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;eMusic;1 / 0,170 / 0,136;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Nokia;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;58 / 0,004 / 0,003;0,19
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Nokia;879 / 0,001 / 0,001;1,05
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;74 / 0,004 / 0,003;0,22
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;amazonCloud;6 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google Play;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;925 / 0,004 / 0,003;3,09
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Wimp;3 / 0,019 / 0,015;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;176 / 0,000 / 0,000;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Nokia;1096 / 0,001 / 0,001;1,31
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;199 / 0,008 / 0,006;1,19
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;58 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;83 / 0,004 / 0,003;0,28
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Nokia;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;3 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;amazonCloud;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;98 / 0,005 / 0,004;0,39
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Nokia;2 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 4,170 / 3,336;3,34
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Wimp;3 / 0,019 / 0,015;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;65 / 0,004 / 0,003;0,20
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;amazonCloud;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Wimp;3 / 0,019 / 0,015;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;272 / 0,007 / 0,005;1,49
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Nokia;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;iTunes;1 / 0,600 / 0,480;0,48
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Deezer;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Nokia;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;49 / 0,004 / 0,003;0,17
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Nokia;2 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;207 / 0,004 / 0,003;0,66
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;18 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;amazonCloud;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;5 / 0,003 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;5 / 0,003 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;2 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Google Play;1 / 0,005 / 0,004;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;YouTube;4 / 0,067 / 0,054;0,21
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;5 / 0,006 / 0,005;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;3 / 0,004 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;2 / 0,006 / 0,005;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;17 / 0,003 / 0,002;0,04
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Napster;1 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Google Play;1 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;5 / 0,005 / 0,004;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Google Play;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;2 / 0,006 / 0,005;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;28 / 0,000 / 0,000;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Xbox Music;1 / 0,025 / 0,020;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;3 / 0,007 / 0,005;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;3 / 0,005 / 0,004;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Spotify;1 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;2 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Peace To Earth;Spotify;1 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;What The Funk;Spotify;2 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Spotify;2 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Spotify;1 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Spotify;1 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;6 / 0,003 / 0,002;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Deezer;1 / 0,005 / 0,004;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play;2 / 0,009 / 0,007;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Napster;3 / 0,008 / 0,006;0,02
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Google Play;2 / 0,009 / 0,007;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;iTunes;1 / 0,600 / 0,480;0,48
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Napster;3 / 0,008 / 0,006;0,02
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Napster;4 / 0,008 / 0,006;0,02
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Google Play;2 / 0,008 / 0,006;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;YouTube;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Instrumental;amazonCloud;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Can You Make Me Feel Good?;Spotify;2 / 0,004 / 0,003;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;My Angels;YouTube;6 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Spotify;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;3 / 0,001 / 0,001;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Parsippany, N,J,;Nokia;1 / 0,001 / 0,001;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;My American Way;Spotify;2 / 0,000 / 0,000;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Buddhist Girl;Nokia;1 / 0,001 / 0,001;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Musician;Spotify;1 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Sirens of the Apocalypse;Spotify;2 / 0,005 / 0,004;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Musician;Nokia;1 / 0,001 / 0,001;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Google Play;1 / 0,012 / 0,009;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Deezer;1 / 0,005 / 0,004;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Spotify;2 / 0,003 / 0,003;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;6 / 0,005 / 0,004;0,03
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Spotify;1 / 0,005 / 0,004;0,00
CD 13901;ASTRID S FARM ;Cyclist;Inside Out;Google Play;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Napster;1 / 0,008 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Deezer;2 / 0,003 / 0,003;0,01
CD 13901;ASTRID S FARM ;Cyclist;Bad Letter;Spotify;1 / 0,002 / 0,002;0,00
CD 13901;ASTRID S FARM ;Cyclist;Bad Letter;Google Play;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Slacker;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Spotify;1 / 0,002 / 0,002;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Spotify;1 / 0,001 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Spotify;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;1 / 0,001 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;5 / 0,003 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;4 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;2 / 0,003 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;View;Nokia;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;View;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Tortoise;Nokia;2 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Tortoise;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;Nokia;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Your Course;Spotify;1 / 0,006 / 0,005;0,00
CD 13906;EMMY MOLL;All The Monsters;Drifted;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Bird;Nokia;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Bird;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;1 / 0,001 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Nokia;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Figurines;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Seagull;amazonCloud;10 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;2 / 0,003 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;7 / 0,003 / 0,003;0,02
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Deezer;2 / 0,005 / 0,004;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;2 / 0,003 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;2 / 0,003 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;amazonCloud;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;1 / 0,006 / 0,005;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;amazonCloud;5 / 0,000 / 0,000;0,00
