statement national reference no: 924783, date: 31.07.2017, salesperiode: 01.07.2017-31.07.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;DE;65;0,005;0,004;0,274
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;BR;2;0,002;0,001;0,003
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;AT;1;0,002;0,002;0,002
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;MX;3;0,001;0,001;0,003
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;TIDAL;CH;1;0,019;0,015;0,015
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Apple Music;GB;1;0,009;0,007;0,007
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;FI;1;0,002;0,002;0,002
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;TIDAL;DE;5;0,011;0,008;0,042
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Rhapsody / Napster;DE;3;0,008;0,006;0,018
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;ES;3;0,002;0,002;0,006
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Apple Music;PL;1;0,005;0,004;0,004
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Deezer;FR;1;0,006;0,005;0,005
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;TIDAL;DE;4;0,011;0,008;0,034
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;TIDAL;CH;1;0,019;0,015;0,015
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);TIDAL;DE;6;0,011;0,008;0,051
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Apple Music;CH;1;0,002;0,002;0,002
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;TIDAL;DE;3;0,011;0,008;0,025
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;US;3;0,004;0,003;0,010
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;IT;2;0,005;0,004;0,009
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;MX;2;0,004;0,003;0,007
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;ZA;2;0,001;0,001;0,001
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Apple Music;PL;1;0,005;0,004;0,004
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;GB;17;0,005;0,004;0,066
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;IS;1;0,002;0,002;0,002
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;TIDAL;CH;3;0,019;0,015;0,045
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Rhapsody / Napster;DE;4;0,008;0,006;0,024
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;DE;25;0,002;0,002;0,050
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Apple Music;CH;1;0,013;0,011;0,011
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;BR;1;0,003;0,003;0,003
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;PE;1;0,000;0,000;0,000
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;TIDAL;CH;1;0,019;0,015;0,015
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;ES;3;0,001;0,001;0,002
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;ES;3;0,002;0,002;0,006
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;DE;19;0,003;0,002;0,045
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;CH;1;0,007;0,006;0,006
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Spotify;AU;1;0,005;0,004;0,004
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;CH;8;0,000;0,000;0,002
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;AT;1;0,002;0,002;0,002
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;CA;15;0,005;0,004;0,055
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;ES;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;CH;37;0,003;0,002;0,075
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;CA;15;0,004;0,003;0,044
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;NO;20;0,004;0,004;0,071
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;TIDAL;NO;2;0,014;0,012;0,023
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Deezer;FR;1;0,006;0,005;0,005
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;IT;3;0,005;0,004;0,013
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;ES;4;0,002;0,001;0,006
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Apple Music;DE;1;0,006;0,005;0,005
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;CH;2;0,002;0,002;0,003
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;FR;1;0,000;0,000;0,000
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Deezer;DE;1;0,005;0,004;0,004
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;AR;2;0,003;0,002;0,005
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Apple Music;PL;1;0,005;0,004;0,004
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Amazon Music Unlimited;US;1;0,004;0,003;0,003
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Apple Music;CH;2;0,008;0,006;0,013
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Apple Music;PL;1;0,005;0,004;0,004
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Apple Music;ES;1;0,008;0,006;0,006
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;TIDAL;DE;3;0,011;0,008;0,025
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;NO;1;0,006;0,005;0,005
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;RU;1;0,003;0,002;0,002
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Rhapsody / Napster;DE;22;0,008;0,006;0,134
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Deezer;DE;2;0,003;0,003;0,005
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;HU;2;0,001;0,000;0,001
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;PE;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;TIDAL;GB;2;0,017;0,013;0,027
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;BR;1;0,003;0,003;0,003
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Apple Music;PL;1;0,005;0,004;0,004
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;CH;3;0,004;0,003;0,009
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;US;1;0,005;0,004;0,004
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2; ;iTunes;AT;1;5,070;4,056;4,056
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;GB;4;0,001;0,001;0,002
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;IS;34;0,004;0,003;0,108
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;GB;3;0,001;0,001;0,002
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;ES;3;0,001;0,001;0,002
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Spotify;ES;2;0,001;0,001;0,002
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;ES;3;0,002;0,001;0,004
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;CO;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;DE;10;0,008;0,006;0,064
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;GB;2;0,008;0,007;0,014
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;CZ;2;0,001;0,001;0,002
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;DE;36;0,003;0,002;0,079
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;PE;4;0,002;0,002;0,007
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Apple Music;DE;4;0,004;0,003;0,013
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;PE;1;0,000;0,000;0,000
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;IS;19;0,004;0,003;0,055
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Apple Music;PL;1;0,005;0,004;0,004
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;DE;24;0,003;0,002;0,055
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;IT;4;0,003;0,002;0,009
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Rhapsody / Napster;DE;3;0,008;0,006;0,018
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;BR;2;0,003;0,002;0,004
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Deezer;FR;1;0,006;0,005;0,005
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Apple Music;US;1;0,006;0,005;0,005
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Apple Music;PL;1;0,005;0,004;0,004
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Deezer;FR;1;0,006;0,005;0,005
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Apple Music;US;2;0,006;0,005;0,010
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;8tracks;US;1989;0,000;0,000;0,485
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;US;3;0,003;0,003;0,008
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;AT;2;0,002;0,001;0,003
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;AR;2;0,002;0,001;0,002
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Google Subscription;PL;2;0,003;0,003;0,005
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;IT;9;0,001;0,001;0,008
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;SE;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;TIDAL;PL;7;0,003;0,003;0,020
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;CO;1;0,000;0,000;0,000
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Deezer;FR;1;0,006;0,005;0,005
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;CZ;1;0,000;0,000;0,000
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;TIDAL;DE;4;0,011;0,008;0,034
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Apple Music;PL;1;0,005;0,004;0,004
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;PE;1;0,000;0,000;0,000
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;NO;2;0,006;0,005;0,009
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;PE;1;0,000;0,000;0,000
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;IT;3;0,005;0,004;0,013
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Spotify;IT;2;0,005;0,004;0,009
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;IT;8;0,003;0,002;0,020
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;ES;3;0,002;0,002;0,006
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;GB;4;0,014;0,011;0,045
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;PL;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;ES;22;0,001;0,001;0,016
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;ES;4;0,001;0,001;0,002
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;SE;19;0,004;0,004;0,068
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Apple Music;US;2;0,006;0,005;0,010
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;AU;1;0,002;0,002;0,002
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;SE;1;0,000;0,000;0,000
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;US;4;0,004;0,003;0,013
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Deezer;FR;1;0,006;0,005;0,005
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;GB;3;0,001;0,001;0,002
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;NL;9;0,001;0,001;0,008
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;BR;1;0,003;0,003;0,003
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Spotify;CH;1;0,000;0,000;0,000
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Rhapsody / Napster;DE;3;0,008;0,006;0,018
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Deezer;FR;1;0,006;0,005;0,005
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;Spotify;AR;1;0,003;0,002;0,002
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Deezer;FR;1;0,006;0,005;0,005
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Amazon Music Unlimited;US;2;0,014;0,011;0,022
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;TIDAL;DE;4;0,011;0,008;0,034
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Deezer;CH;5;0,009;0,007;0,035
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;BE;1;0,005;0,004;0,004
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;AR;1;0,003;0,002;0,002
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;LV;1;0,000;0,000;0,000
CD 06263;4250137262635;Halla Norâ‰¡fjörâ‰¡;Melodica Compilation #2;Maybe;Spotify;US;3;0,004;0,003;0,010
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Apple Music;CH;2;0,008;0,006;0,013
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;ES;6;0,001;0,000;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;BR;1;0,003;0,003;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google Subscription;DE;2;0,006;0,005;0,010
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;FR;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;AT;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Apple Music;DE;8;0,006;0,005;0,041
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;ES;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;DE;35;0,003;0,002;0,087
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Apple Music;DE;4;0,006;0,005;0,019
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;AT;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Apple Music;DE;3;0,006;0,005;0,015
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;DE;5;0,002;0,002;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;US;1;0,002;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;NL;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Apple Music;DE;4;0,006;0,005;0,019
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon Music Unlimited;DE;1;0,014;0,011;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Apple Music;DE;6;0,006;0,005;0,029
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Apple Music;DE;5;0,006;0,005;0,024
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Apple Music;DE;3;0,006;0,005;0,015
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;AT;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Deezer;DE;1;0,009;0,007;0,007
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;DE;4;0,003;0,002;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Apple Music;DE;2;0,006;0,005;0,010
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;DE;13;0,003;0,003;0,034
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;AT;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Apple Music;CH;1;0,010;0,008;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Apple Music;DE;4;0,006;0,005;0,019
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;DE;7;0,003;0,002;0,015
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;AT;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;PL;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;FR;2;0,005;0,004;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Spotify;DE;1;0,002;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;DE;1;0,002;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Spotify;DE;8;0,003;0,002;0,017
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;MX;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;TDC Play;DK;1;0,008;0,006;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Spotify;DE;1;0,002;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Apple Music;DE;3;0,006;0,005;0,015
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;DE;4;0,007;0,006;0,023
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;AT;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;DE;3;0,002;0,002;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Spotify;DE;3;0,003;0,002;0,007
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Did I Forget;Spotify;US;2;0,005;0,004;0,008
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Hang On;Spotify;US;1;0,005;0,004;0,004
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;DE;32;0,002;0,001;0,039
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Did I Forget;Spotify;DE;22;0,001;0,001;0,023
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Goodnight Country Boy;Amazon Music Unlimited;US;3;0,012;0,010;0,030
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Never Thee;Spotify;DE;1;0,005;0,004;0,004
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;US;4;0,005;0,004;0,017
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;Spotify;ES;1;0,004;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Closer;Spotify;ES;1;0,004;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Spotify;ES;1;0,004;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;This Wine Is a Kiss;Spotify;ES;1;0,004;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Dear Demon;Spotify;ES;1;0,004;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;I´ll Walk with You;Spotify;ES;1;0,004;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;Spotify;ES;1;0,004;0,004;0,004
