statement national reference no: 925002, date: 31.08.2017, salesperiode: 01.08.2017-31.08.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;YouTube;GB;2;0,001;0,001;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Deezer;DE;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Spotify;DE;10;0,004;0,003;0,032
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;YouTube;GB;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;US;6;0,002;0,002;0,011
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Apple Music;GB;1;0,011;0,009;0,009
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;DE;9;0,004;0,003;0,027
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;DE;9;0,004;0,003;0,026
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;YouTube;GB;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Apple Music;GB;1;0,011;0,009;0,009
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Deezer;DE;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Spotify;DK;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Spotify;GB;7;0,004;0,003;0,024
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep; ;YouTube;RO;3;0,001;0,001;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Apple Music;GB;2;0,007;0,006;0,012
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Rhapsody / Napster;DE;4;0,007;0,006;0,024
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;GB;6;0,004;0,003;0,019
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;GB;14;0,004;0,003;0,047
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Deezer;DE;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;CA;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;DE;3;0,003;0,002;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Spotify;US;8;0,003;0,002;0,018
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Apple Music;GB;3;0,009;0,007;0,021
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Spotify;DE;8;0,004;0,003;0,026
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;DK;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;GB;3;0,004;0,003;0,010
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Apple Music;GB;1;0,011;0,009;0,009
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;PE;1;0,002;0,002;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;DE;9;0,004;0,003;0,027
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;DK;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;BE;18;0,003;0,002;0,043
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;IT;21;0,004;0,003;0,064
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Rhapsody / Napster;DE;6;0,007;0,006;0,036
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Google Subscription;AT;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;DE;41;0,003;0,002;0,086
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;DE;4;0,005;0,004;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;IT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Apple Music;DE;7;0,007;0,005;0,037
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;GB;32;0,003;0,003;0,087
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Apple Music;DE;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;SG;2;0,006;0,005;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;EE;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SE;20;0,003;0,003;0,052
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Amazon cloud introductory;US;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;NL;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;US;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;YouTube;MX;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Rhapsody / Napster;DE;9;0,007;0,006;0,054
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;DE;37;0,003;0,002;0,079
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;IE;3;0,005;0,004;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CA;9;0,002;0,002;0,016
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;MX;6;0,000;0,000;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;DE;38;0,003;0,002;0,077
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;AT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;GB;1;0,006;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Deezer;DE;4;0,005;0,004;0,016
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;PT;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;PL;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Deezer;DE;4;0,005;0,004;0,016
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;IE;7;0,004;0,003;0,022
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Deezer;DE;5;0,004;0,003;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Deezer;DE;5;0,005;0,004;0,022
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Deezer;DE;5;0,005;0,004;0,020
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;FI;3;0,004;0,003;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;TR;3;0,001;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;DE;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Apple Music;DE;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;PH;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Deezer;DE;4;0,004;0,003;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;IE;4;0,005;0,004;0,018
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;CH;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;IE;3;0,005;0,004;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;CH;12;0,005;0,004;0,051
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;IE;4;0,005;0,004;0,018
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;PL;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CR;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;NL;85;0,002;0,002;0,168
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;FR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;NL;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Rhapsody / Napster;DE;7;0,007;0,006;0,042
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;IE;5;0,005;0,004;0,022
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Deezer;BR;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Amazon cloud introductory;US;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Google Subscription;AT;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;NL;20;0,004;0,003;0,057
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Google Subscription;AT;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;AT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Google Subscription;CH;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;GB;38;0,004;0,003;0,123
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;US;25;0,003;0,002;0,053
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Deezer;BR;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Rhapsody / Napster;DE;7;0,007;0,006;0,042
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;SE;2;0,005;0,004;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Google Subscription;AT;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;PL;3;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;DE;78;0,002;0,002;0,142
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;US;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;DE;173;0,003;0,002;0,378
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;NL;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;DE;4447;0,003;0,002;9,359
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PH;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;IE;4;0,005;0,004;0,018
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;ES;2;0,004;0,003;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;PL;5;0,000;0,000;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Deezer;FR;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Rhapsody / Napster;DE;7;0,007;0,006;0,042
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;AR;2;0,002;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;PL;10;0,001;0,001;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;CA;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;DE;64;0,002;0,002;0,111
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;AT;357;0,003;0,002;0,743
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;IE;7;0,006;0,005;0,032
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Deezer;FR;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;CH;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;GB;2;0,006;0,004;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;ES;3;0,003;0,003;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;DE;3;0,005;0,004;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;EC;2;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;US;3;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;IE;2;0,005;0,004;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;RU;2;0,001;0,000;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;DE;67;0,002;0,002;0,122
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;US;5;0,002;0,001;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;KKBOX;JP;5;0,018;0,015;0,074
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;BE;5;0,003;0,003;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;US;17;0,002;0,002;0,028
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;DE;55;0,002;0,002;0,103
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;GB;1;0,006;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;BR;4;0,002;0,002;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;LT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Rhapsody / Napster;DE;11;0,007;0,006;0,066
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Apple Music;DE;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;DE;83;0,002;0,002;0,162
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;GB;2;0,011;0,009;0,018
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;NL;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Apple Music;MY;3;0,005;0,004;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;HU;2;0,002;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Apple Music;US;3;0,008;0,006;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;US;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;ES;17;0,001;0,001;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SG;13;0,001;0,001;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;PE;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Deezer;BR;2;0,004;0,003;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;GB;1;0,006;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;CA;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;CA;27;0,003;0,002;0,066
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Apple Music;DE;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;GB;2;0,006;0,004;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;NL;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CH;192;0,004;0,003;0,613
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;MY;4;0,001;0,001;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;CA;7;0,003;0,002;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;IE;4;0,005;0,004;0,018
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Google Subscription;AT;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;GB;3;0,005;0,004;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;US;4;0,008;0,006;0,026
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;US;17;0,002;0,002;0,026
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Deezer;FR;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;LV;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Deezer;FR;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Rhapsody / Napster;DE;7;0,007;0,006;0,042
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Google Subscription;AT;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;FR;151;0,002;0,002;0,292
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;TW;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;GB;2;0,011;0,009;0,018
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Deezer;DE;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;PL;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Deezer;FR;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;NL;5;0,004;0,003;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;NL;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;IT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;US;10;0,003;0,002;0,024
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CZ;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;NO;4;0,003;0,002;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;GB;1;0,006;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;DE;91;0,002;0,002;0,170
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;US;2;0,002;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;BR;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;NL;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Deezer;DE;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Rhapsody / Napster;DE;9;0,007;0,006;0,054
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;NO;7;0,005;0,004;0,028
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Rhapsody / Napster;DE;7;0,007;0,006;0,042
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;CR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Rhapsody / Napster;DE;7;0,007;0,006;0,042
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;HU;5;0,001;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Amazon cloud introductory;US;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Deezer;DE;7;0,004;0,003;0,020
