statement national reference no: 928740, date: 31.01.2019, salesperiode: 01.01.2019-31.01.2019

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;Pandora;Stream;USA;2;0,002;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;AUOA11300030;iTunes/Apple;Stream;Canada;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;AUOA11300034;UMA;Stream;Russia;2;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;Google Play;Stream;United Kingdom;1;0,008;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;AUOA11300035;Google Play;Stream;United Kingdom;1;0,008;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;UMA;Stream;Kyrgyzstan;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;UMA;Stream;Kazakhstan;17;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;USA;14;0,006;0,005;0,071
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;Deezer;Stream;France;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;UMA;Stream;Ukraine;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;AUOA11300035;UMA;Stream;Russia;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;AUOA11300031;iTunes/Apple;Stream;Canada;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;YouTube;Stream;USA;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;UMA;Stream;Russia;93;0,000;0,000;0,023
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;iTunes/Apple;Stream;Hong Kong;1;0,008;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;Italy;2;0,012;0,009;0,018
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;AUOA11300032;UMA;Stream;Ukraine;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;AUOA11300030;Amazon Unlimited;Stream;USA;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;AUOA11300034;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;Amazon Unlimited;Stream;USA;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;AUOA11300033;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;UMA;Stream;Kazakhstan;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;UMA;Stream;Belarus;31;0,000;0,000;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;Ukraine;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;AUOA11300030;YouTube;Stream;USA;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;UMA;Stream;Russia;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;AUOA11300035;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;AUOA11300031;Google Play;Stream;United Kingdom;1;0,008;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;UMA;Stream;Uzbekistan;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;UMA;Stream;Moldova;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;iTunes/Apple;Stream;Germany;4;0,004;0,004;0,014
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;France;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;AUOA11300032;UMA;Stream;Russia;6;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;AUOA11300031;Yandex LLC;Stream;Russia;3;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;AUOA11300034;iTunes/Apple;Stream;Thailand;5;0,002;0,001;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;AUOA11300033;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;UMA;Stream;Armenia;3;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;South Africa;6;0,002;0,001;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;AUOA11300030;UMA;Stream;Ukraine;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;SoundCloud Go;Stream;USA;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;AUOA11300035;iTunes/Apple;Stream;United Kingdom;1;0,013;0,010;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;AUOA11300031;Deezer;Stream;Canada;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;UMA;Stream;Ukraine;15;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;UMA;Stream;Kazakhstan;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;iTunes/Apple;Stream;Canada;6;0,004;0,004;0,021
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;Canada;11;0,004;0,003;0,031
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;AUOA11300032;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;AUOA11300031;UMA;Stream;Ukraine;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;AUOA11300034;iTunes/Apple;Stream;Netherlands;3;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;AUOA11300033;iTunes/Apple;Stream;France;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;iTunes/Apple;Stream;Netherlands;5;0,001;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;SoundCloud Go;Stream;USA;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;Russia;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;AUOA11300030;TIDAL;Stream;Belgium;1;0,012;0,010;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;AUOA11300035;iTunes/Apple;Stream;Taiwan, Province Of China;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;YouTube;Stream;USA;1;0,006;0,005;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;UMA;Stream;Russia;773;0,000;0,000;0,123
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;UMA;Stream;Belarus;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;Google Play;Stream;USA;5;0,005;0,004;0,018
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;Belgium;5;0,006;0,004;0,022
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;AUOA11300032;iTunes/Apple;Stream;Netherlands;3;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;AUOA11300031;UMA;Stream;Russia;4;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;AUOA11300034;iTunes/Apple;Stream;Canada;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;AUOA11300033;iTunes/Apple;Stream;Canada;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;iTunes/Apple;Stream;USA;13;0,004;0,003;0,042
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;Romania;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;iTunes/Apple;Stream;India;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;AUOA11300030;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;AUOA11300034;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;iTunes/Apple;Stream;Netherlands;3;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;AUOA11300035;iTunes/Apple;Stream;Netherlands;4;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;UMA;Stream;Ukraine;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;UMA;Stream;Moldova;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;UMA;Stream;Azerbaijan;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;Google Play;Stream;United Kingdom;1;0,008;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;Google Play;Stream;USA;2;0,005;0,004;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;AUOA11300032;iTunes/Apple;Stream;Canada;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;AUOA11300031;iTunes/Apple;Stream;USA;2;0,004;0,003;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;AUOA11300034;iTunes/Apple;Stream;Australia;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;AUOA11300033;Amazon Unlimited;Stream;USA;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;iTunes/Apple;Stream;Russia;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;Netherlands;4;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;iTunes/Apple;Stream;Canada;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;AUOA11300030;iTunes/Apple;Stream;Netherlands;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;AUOA11300034;UMA;Stream;Ukraine;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;iTunes/Apple;Stream;Canada;3;0,003;0,002;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;AUOA11300035;iTunes/Apple;Stream;Canada;2;0,002;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;UMA;Stream;Russia;10;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;UMA;Stream;Kyrgyzstan;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;SoundCloud Go;Stream;USA;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;Deezer;Stream;United Kingdom;2;0,010;0,008;0,015
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;AUOA11300028;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;AUOA11300035;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;AUOA11300031;iTunes/Apple;Stream;Netherlands;3;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;YouTube Red;Stream;USA;1;0,014;0,011;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;UMA;Stream;Ukraine;2;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;AUOA11300024;iTunes/Apple;Stream;Netherlands;4;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;AUOA11300027;iTunes/Apple;Stream;Lithuania;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;AUOA11300029;Google Play;Stream;United Kingdom;1;0,008;0,007;0,007
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;DENP21500237;iTunes/Apple;Stream;USA;2;0,000;0,000;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;DENP21500242;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;DENP21500241;iTunes/Apple;Stream;USA;4;0,002;0,002;0,008
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;DENP21500243;iTunes/Apple;Stream;USA;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;DENP21500237;iTunes/Apple;Stream;United Kingdom;5;0,008;0,006;0,032
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;DENP21500242;iTunes/Apple;Stream;USA;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;DENP21500245;UMA;Stream;Russia;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;DENP21500243;Amazon Digital Services Inc,;Stream;Germany;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;DENP21500237;iTunes/Apple;Stream;Switzerland;2;0,001;0,001;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;DENP21500240;iTunes/Apple;Stream;USA;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;DENP21500245;iTunes/Apple;Stream;USA;2;0,004;0,003;0,007
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;DENP21500238;iTunes/Apple;Stream;USA;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;DENP21500237;iTunes/Apple;Stream;France;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;DENP21500240;iTunes/Apple;Stream;United Kingdom;1;0,001;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;DENP21500245;Amazon Digital Services Inc,;Stream;Germany;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;DENP21500238;iTunes/Apple;Stream;United Kingdom;1;0,013;0,010;0,010
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;DENP21500244;iTunes/Apple;Stream;USA;2;0,004;0,003;0,007
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;DENP21500237;Deezer;Stream;France;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep; ;DENP21500237;YouTube;Stream;Germany;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;DENP21500246;iTunes/Apple;Stream;USA;4;0,003;0,003;0,011
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;DENP21500244;Amazon Digital Services Inc,;Stream;Germany;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;DENP21500237;Amazon Unlimited;Stream;USA;1;0,013;0,010;0,010
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;DENP21500237;UMA;Stream;Russia;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;DENP21500246;Amazon Digital Services Inc,;Stream;Germany;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;DENP21500239;iTunes/Apple;Stream;USA;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;DENP21500237;Amazon Digital Services Inc,;Stream;Germany;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;DENP21600277;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, So Close;DENP21600271;iTunes/Apple;Stream;Germany;2;0,009;0,007;0,014
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;iTunes/Apple;Stream;Japan;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;DENP21600273;UMA;Stream;Belarus;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;DENP21600279;iTunes/Apple;Stream;Germany;2;0,009;0,007;0,014
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;DENP21600275;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;DENP21600274;Deezer;Stream;Germany;2;0,004;0,003;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;DENP21600276;iTunes/Apple;Stream;Poland;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, So Close;DENP21600271;UMA;Stream;Russia;11;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;YouTube;Stream;Brazil;15;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;DENP21600280;iTunes/Apple;Stream;Germany;1;0,009;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;DENP21600278;iTunes/Apple;Stream;Germany;1;0,009;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;DENP21600273;Google Play;Stream;Japan;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;DENP21600277;Deezer;Stream;Germany;3;0,005;0,004;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;DENP21600276;YouTube;Stream;Spain;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;YouTube;Stream;Russia;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;DENP21600270;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;DENP21600277;TIDAL;Stream;USA;2;0,013;0,010;0,020
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, So Close;DENP21600271;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;iTunes/Apple;Stream;Germany;2;0,009;0,007;0,014
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;DENP21600273;iTunes/Apple;Stream;USA;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;DENP21600279;Deezer;Stream;Germany;3;0,002;0,002;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;DENP21600275;Google Play;Stream;Japan;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;DENP21600270;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;DENP21600276;iTunes/Apple;Stream;Japan;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, So Close;DENP21600271;UMA;Stream;Belarus;5;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;DENP21600280;Google Play;Stream;Japan;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;DENP21600278;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;DENP21600273;Deezer;Stream;Germany;4;0,005;0,004;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;DENP21600274;iTunes/Apple;Stream;Poland;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;DENP21600276;YouTube;Stream;South Korea;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;YouTube;Stream;Poland;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;DENP21600270;Google Play;Stream;Japan;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;DENP21600277;iTunes/Apple;Stream;Poland;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, So Close;DENP21600271;Google Play;Stream;Ukraine;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;DENP21600273;iTunes/Apple;Stream;Saudi Arabia;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;DENP21600279;Amazon Unlimited;Stream;USA;1;0,011;0,009;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;DENP21600275;Deezer;Stream;Germany;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;DENP21600270;iTunes/Apple;Stream;USA;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;DENP21600276;iTunes/Apple;Stream;Germany;1;0,009;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, So Close;DENP21600271;TIDAL;Stream;USA;2;0,008;0,007;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;UMA;Stream;Russia;4;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;DENP21600280;Deezer;Stream;Germany;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;DENP21600278;Google Play;Stream;Japan;2;0,008;0,007;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;DENP21600275;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;DENP21600274;iTunes/Apple;Stream;Japan;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;DENP21600276;YouTube;Stream;Japan;2137;0,001;0,001;1,675
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;YouTube;Stream;Japan;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;DENP21600270;Deezer;Stream;Germany;3;0,005;0,004;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;DENP21600277;iTunes/Apple;Stream;Japan;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, So Close;DENP21600271;Google Play;Stream;Japan;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;Deezer;Stream;Germany;2;0,002;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;DENP21600273;iTunes/Apple;Stream;Poland;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;DENP21600276;YouTube Red;Stream;USA;2;0,010;0,008;0,016
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;YouTube Red;Stream;USA;3;0,002;0,001;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;DENP21600270;iTunes/Apple;Stream;Switzerland;1;0,012;0,009;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;DENP21600276;iTunes/Apple;Stream;Canada;2;0,003;0,003;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, So Close;DENP21600271;iTunes/Apple;Stream;USA;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;DENP21600272;UMA;Stream;Belarus;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;DENP21600273;YouTube;Stream;France;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;DENP21600278;Deezer;Stream;Germany;2;0,002;0,002;0,004
